FID,地方整備局等番号,開発建設部／都道府県コード,常時観測点コード,収集時間フラグ（5分間／1時間）,観測年月日,時間帯,上り・小型交通量,上り・大型交通量,上り・車種判別不能交通量,上り・停電,上り・ループ異常,上り・超音波異常,上り・欠測,下り・小型交通量,下り・大型交通量,下り・車種判別不能交通量,下り・停電,下り・ループ異常,下り・超音波異常,下り・欠測,道路種別,時間コード,ジオメトリ,source_file,total_volume,datetime,hour,dayofweek,is_weekend,hour_sin,hour_cos,station_6110080,station_6110090,station_6110100,station_6110530,congestion_class
t_travospublic_measure_1h.8036019,86,,6110530,2,20251104,1400,585,250,0,0,0,0,0,705,306,0,0,0,0,0,3,202511041400,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,1846,2025-11-04 14:00:00,14,1,0,-0.4999999999999998,-0.8660254037844388,False,False,False,True,medium
t_travospublic_measure_1h.8037099,86,,6110080,2,20251104,1500,1003,425,0,0,0,0,0,1151,365,0,0,0,0,0,3,202511041500,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,2944,2025-11-04 15:00:00,15,1,0,-0.7071067811865471,-0.7071067811865479,True,False,False,False,high
t_travospublic_measure_1h.8037100,86,,6110090,2,20251104,1500,1379,369,0,0,0,0,0,1468,386,0,0,0,0,0,3,202511041500,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3602,2025-11-04 15:00:00,15,1,0,-0.7071067811865471,-0.7071067811865479,False,True,False,False,high
t_travospublic_measure_1h.8037101,86,,6110100,2,20251104,1500,487,129,0,0,0,0,0,561,145,0,0,0,0,0,3,202511041500,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1322,2025-11-04 15:00:00,15,1,0,-0.7071067811865471,-0.7071067811865479,False,False,True,False,medium
t_travospublic_measure_1h.8037141,86,,6110530,2,20251104,1500,636,235,0,0,0,0,0,761,242,0,0,0,0,0,3,202511041500,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,1874,2025-11-04 15:00:00,15,1,0,-0.7071067811865471,-0.7071067811865479,False,False,False,True,medium
t_travospublic_measure_1h.8038223,86,,6110080,2,20251104,1600,1227,398,0,0,0,0,0,1270,334,0,0,0,0,0,3,202511041600,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,3229,2025-11-04 16:00:00,16,1,0,-0.8660254037844384,-0.5000000000000004,True,False,False,False,high
t_travospublic_measure_1h.8038224,86,,6110090,2,20251104,1600,1455,293,0,0,0,0,0,1543,311,0,0,0,0,0,3,202511041600,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3602,2025-11-04 16:00:00,16,1,0,-0.8660254037844384,-0.5000000000000004,False,True,False,False,high
t_travospublic_measure_1h.8038225,86,,6110100,2,20251104,1600,532,98,0,0,0,0,0,610,81,0,0,0,0,0,3,202511041600,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1321,2025-11-04 16:00:00,16,1,0,-0.8660254037844384,-0.5000000000000004,False,False,True,False,medium
t_travospublic_measure_1h.8038265,86,,6110530,2,20251104,1600,658,183,0,0,0,0,0,866,189,0,0,0,0,0,3,202511041600,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,1896,2025-11-04 16:00:00,16,1,0,-0.8660254037844384,-0.5000000000000004,False,False,False,True,medium
t_travospublic_measure_1h.8039345,86,,6110080,2,20251104,1700,1485,291,0,0,0,0,0,1493,241,0,0,0,0,0,3,202511041700,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,3510,2025-11-04 17:00:00,17,1,0,-0.9659258262890683,-0.25881904510252063,True,False,False,False,high
t_travospublic_measure_1h.8039346,86,,6110090,2,20251104,1700,1725,200,0,0,0,0,0,1834,205,0,0,0,0,0,3,202511041700,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3964,2025-11-04 17:00:00,17,1,0,-0.9659258262890683,-0.25881904510252063,False,True,False,False,high
t_travospublic_measure_1h.8039347,86,,6110100,2,20251104,1700,707,64,0,0,0,0,0,657,57,0,0,0,0,0,3,202511041700,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1485,2025-11-04 17:00:00,17,1,0,-0.9659258262890683,-0.25881904510252063,False,False,True,False,medium
t_travospublic_measure_1h.8039387,86,,6110530,2,20251104,1700,804,148,0,0,0,0,0,1152,129,0,0,0,0,0,3,202511041700,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,2233,2025-11-04 17:00:00,17,1,0,-0.9659258262890683,-0.25881904510252063,False,False,False,True,high
t_travospublic_measure_1h.8040467,86,,6110080,2,20251104,1800,1597,209,0,0,0,0,0,1533,163,0,0,0,0,0,3,202511041800,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,3502,2025-11-04 18:00:00,18,1,0,-1.0,-1.8369701987210297e-16,True,False,False,False,high
t_travospublic_measure_1h.8040468,86,,6110090,2,20251104,1800,1726,159,0,0,0,0,0,1749,171,0,0,0,0,0,3,202511041800,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3805,2025-11-04 18:00:00,18,1,0,-1.0,-1.8369701987210297e-16,False,True,False,False,high
t_travospublic_measure_1h.8040469,86,,6110100,2,20251104,1800,620,52,0,0,0,0,0,682,56,0,0,0,0,0,3,202511041800,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1410,2025-11-04 18:00:00,18,1,0,-1.0,-1.8369701987210297e-16,False,False,True,False,medium
t_travospublic_measure_1h.8040509,86,,6110530,2,20251104,1800,757,107,0,0,0,0,0,1154,122,0,0,0,0,0,3,202511041800,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,2140,2025-11-04 18:00:00,18,1,0,-1.0,-1.8369701987210297e-16,False,False,False,True,high
t_travospublic_measure_1h.8041589,86,,6110080,2,20251104,1900,1177,154,0,0,0,0,0,1268,177,0,0,0,0,0,3,202511041900,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,2776,2025-11-04 19:00:00,19,1,0,-0.9659258262890684,0.2588190451025203,True,False,False,False,high
t_travospublic_measure_1h.8041590,86,,6110090,2,20251104,1900,1550,140,0,0,0,0,0,1536,154,0,0,0,0,0,3,202511041900,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3380,2025-11-04 19:00:00,19,1,0,-0.9659258262890684,0.2588190451025203,False,True,False,False,high
t_travospublic_measure_1h.8041591,86,,6110100,2,20251104,1900,507,39,0,0,0,0,0,575,45,0,0,0,0,0,3,202511041900,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1166,2025-11-04 19:00:00,19,1,0,-0.9659258262890684,0.2588190451025203,False,False,True,False,medium
t_travospublic_measure_1h.8041631,86,,6110530,2,20251104,1900,658,75,0,0,0,0,0,1004,105,0,0,0,0,0,3,202511041900,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,1842,2025-11-04 19:00:00,19,1,0,-0.9659258262890684,0.2588190451025203,False,False,False,True,medium
t_travospublic_measure_1h.8042711,86,,6110080,2,20251104,2000,873,128,0,0,0,0,0,914,127,0,0,0,0,0,3,202511042000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,2042,2025-11-04 20:00:00,20,1,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,medium
t_travospublic_measure_1h.8042712,86,,6110090,2,20251104,2000,1123,120,0,0,0,0,0,1076,114,0,0,0,0,0,3,202511042000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,2433,2025-11-04 20:00:00,20,1,0,-0.8660254037844386,0.5000000000000001,False,True,False,False,high
t_travospublic_measure_1h.8042713,86,,6110100,2,20251104,2000,401,29,0,0,0,0,0,492,33,0,0,0,0,0,3,202511042000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,955,2025-11-04 20:00:00,20,1,0,-0.8660254037844386,0.5000000000000001,False,False,True,False,low
t_travospublic_measure_1h.8042753,86,,6110530,2,20251104,2000,532,98,0,0,0,0,0,666,94,0,0,0,0,0,3,202511042000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,1390,2025-11-04 20:00:00,20,1,0,-0.8660254037844386,0.5000000000000001,False,False,False,True,medium
t_travospublic_measure_1h.8043820,86,,6110080,2,20251104,2100,670,105,0,0,0,0,0,634,111,0,0,0,0,0,3,202511042100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,1520,2025-11-04 21:00:00,21,1,0,-0.7071067811865477,0.7071067811865474,True,False,False,False,medium
t_travospublic_measure_1h.8043821,86,,6110090,2,20251104,2100,841,127,0,0,0,0,0,722,123,0,0,0,0,0,3,202511042100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,1813,2025-11-04 21:00:00,21,1,0,-0.7071067811865477,0.7071067811865474,False,True,False,False,medium
t_travospublic_measure_1h.8043822,86,,6110100,2,20251104,2100,260,45,0,0,0,0,0,353,31,0,0,0,0,0,3,202511042100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,689,2025-11-04 21:00:00,21,1,0,-0.7071067811865477,0.7071067811865474,False,False,True,False,low
t_travospublic_measure_1h.8043862,86,,6110530,2,20251104,2100,376,73,0,0,0,0,0,432,73,0,0,0,0,0,3,202511042100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,954,2025-11-04 21:00:00,21,1,0,-0.7071067811865477,0.7071067811865474,False,False,False,True,low
t_travospublic_measure_1h.8044928,86,,6110080,2,20251104,2200,416,107,0,0,0,0,0,415,97,0,0,0,0,0,3,202511042200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,1035,2025-11-04 22:00:00,22,1,0,-0.5000000000000004,0.8660254037844384,True,False,False,False,low
t_travospublic_measure_1h.8044929,86,,6110090,2,20251104,2200,584,114,0,0,0,0,0,543,104,0,0,0,0,0,3,202511042200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,1345,2025-11-04 22:00:00,22,1,0,-0.5000000000000004,0.8660254037844384,False,True,False,False,medium
t_travospublic_measure_1h.8044930,86,,6110100,2,20251104,2200,168,47,0,0,0,0,0,230,28,0,0,0,0,0,3,202511042200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,473,2025-11-04 22:00:00,22,1,0,-0.5000000000000004,0.8660254037844384,False,False,True,False,low
t_travospublic_measure_1h.8044970,86,,6110530,2,20251104,2200,238,64,0,0,0,0,0,340,64,0,0,0,0,0,3,202511042200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,706,2025-11-04 22:00:00,22,1,0,-0.5000000000000004,0.8660254037844384,False,False,False,True,low
t_travospublic_measure_1h.8020456,86,,6110080,2,20251104,0,186,81,0,0,0,0,0,208,98,0,0,0,0,0,3,202511040000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,573,2025-11-04 00:00:00,0,1,0,0.0,1.0,True,False,False,False,low
t_travospublic_measure_1h.8020457,86,,6110090,2,20251104,0,251,95,0,0,0,0,0,275,96,0,0,0,0,0,3,202511040000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,717,2025-11-04 00:00:00,0,1,0,0.0,1.0,False,True,False,False,low
t_travospublic_measure_1h.8020458,86,,6110100,2,20251104,0,88,41,0,0,0,0,0,93,26,0,0,0,0,0,3,202511040000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,248,2025-11-04 00:00:00,0,1,0,0.0,1.0,False,False,True,False,low
t_travospublic_measure_1h.8020498,86,,6110530,2,20251104,0,134,51,0,0,0,0,0,151,79,0,0,0,0,0,3,202511040000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,415,2025-11-04 00:00:00,0,1,0,0.0,1.0,False,False,False,True,low
t_travospublic_measure_1h.8046037,86,,6110080,2,20251104,2300,284,89,0,0,0,0,0,271,113,0,0,0,0,0,3,202511042300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,757,2025-11-04 23:00:00,23,1,0,-0.25881904510252157,0.9659258262890681,True,False,False,False,low
t_travospublic_measure_1h.8046038,86,,6110090,2,20251104,2300,389,109,0,0,0,0,0,337,117,0,0,0,0,0,3,202511042300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,952,2025-11-04 23:00:00,23,1,0,-0.25881904510252157,0.9659258262890681,False,True,False,False,low
t_travospublic_measure_1h.8046039,86,,6110100,2,20251104,2300,112,46,0,0,0,0,0,111,33,0,0,0,0,0,3,202511042300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,302,2025-11-04 23:00:00,23,1,0,-0.25881904510252157,0.9659258262890681,False,False,True,False,low
t_travospublic_measure_1h.8046079,86,,6110530,2,20251104,2300,170,63,0,0,0,0,0,225,68,0,0,0,0,0,3,202511042300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,526,2025-11-04 23:00:00,23,1,0,-0.25881904510252157,0.9659258262890681,False,False,False,True,low
t_travospublic_measure_1h.8021551,86,,6110080,2,20251104,100,157,97,0,0,0,0,0,151,120,0,0,0,0,0,3,202511040100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,525,2025-11-04 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,True,False,False,False,low
t_travospublic_measure_1h.8021552,86,,6110090,2,20251104,100,208,136,0,0,0,0,0,178,110,0,0,0,0,0,3,202511040100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,632,2025-11-04 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,False,True,False,False,low
t_travospublic_measure_1h.8021553,86,,6110100,2,20251104,100,60,43,0,0,0,0,0,75,33,0,0,0,0,0,3,202511040100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,211,2025-11-04 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,False,False,True,False,low
t_travospublic_measure_1h.8021593,86,,6110530,2,20251104,100,118,62,0,0,0,0,0,122,59,0,0,0,0,0,3,202511040100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,361,2025-11-04 01:00:00,1,1,0,0.25881904510252074,0.9659258262890683,False,False,False,True,low
t_travospublic_measure_1h.8022646,86,,6110080,2,20251104,200,137,121,0,0,0,0,0,147,113,0,0,0,0,0,3,202511040200,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,518,2025-11-04 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,True,False,False,False,low
t_travospublic_measure_1h.8022647,86,,6110090,2,20251104,200,183,134,0,0,0,0,0,163,155,0,0,0,0,0,3,202511040200,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,635,2025-11-04 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,False,True,False,False,low
t_travospublic_measure_1h.8022648,86,,6110100,2,20251104,200,46,51,0,0,0,0,0,59,32,0,0,0,0,0,3,202511040200,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,188,2025-11-04 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,False,False,True,False,low
t_travospublic_measure_1h.8022688,86,,6110530,2,20251104,200,72,59,0,0,0,0,0,77,85,0,0,0,0,0,3,202511040200,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,293,2025-11-04 02:00:00,2,1,0,0.49999999999999994,0.8660254037844387,False,False,False,True,low
t_travospublic_measure_1h.8023741,86,,6110080,2,20251104,300,125,150,0,0,0,0,0,161,170,0,0,0,0,0,3,202511040300,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,606,2025-11-04 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,True,False,False,False,low
t_travospublic_measure_1h.8023742,86,,6110090,2,20251104,300,142,160,0,0,0,0,0,164,163,0,0,0,0,0,3,202511040300,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,629,2025-11-04 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,False,True,False,False,low
t_travospublic_measure_1h.8023743,86,,6110100,2,20251104,300,54,57,0,0,0,0,0,55,43,0,0,0,0,0,3,202511040300,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,209,2025-11-04 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,False,False,True,False,low
t_travospublic_measure_1h.8023783,86,,6110530,2,20251104,300,84,73,0,0,0,0,0,65,133,0,0,0,0,0,3,202511040300,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,355,2025-11-04 03:00:00,3,1,0,0.7071067811865475,0.7071067811865476,False,False,False,True,low
t_travospublic_measure_1h.8024836,86,,6110080,2,20251104,400,193,203,0,0,0,0,0,238,213,0,0,0,0,0,3,202511040400,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,847,2025-11-04 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,True,False,False,False,low
t_travospublic_measure_1h.8024837,86,,6110090,2,20251104,400,219,246,0,0,0,0,0,257,227,0,0,0,0,0,3,202511040400,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,949,2025-11-04 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,False,True,False,False,low
t_travospublic_measure_1h.8024838,86,,6110100,2,20251104,400,102,76,0,0,0,0,0,65,72,0,0,0,0,0,3,202511040400,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,315,2025-11-04 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,False,False,True,False,low
t_travospublic_measure_1h.8024878,86,,6110530,2,20251104,400,155,117,0,0,0,0,0,128,132,0,0,0,0,0,3,202511040400,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,532,2025-11-04 04:00:00,4,1,0,0.8660254037844386,0.5000000000000001,False,False,False,True,low
t_travospublic_measure_1h.8025941,86,,6110080,2,20251104,500,419,322,0,0,0,0,0,484,322,0,0,0,0,0,3,202511040500,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,1547,2025-11-04 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,True,False,False,False,medium
t_travospublic_measure_1h.8025942,86,,6110090,2,20251104,500,509,406,0,0,0,0,0,694,315,0,0,0,0,0,3,202511040500,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,1924,2025-11-04 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,False,True,False,False,medium
t_travospublic_measure_1h.8025943,86,,6110100,2,20251104,500,247,115,0,0,0,0,0,180,118,0,0,0,0,0,3,202511040500,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,660,2025-11-04 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,False,False,True,False,low
t_travospublic_measure_1h.8025983,86,,6110530,2,20251104,500,413,194,0,0,0,0,0,286,165,0,0,0,0,0,3,202511040500,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,1058,2025-11-04 05:00:00,5,1,0,0.9659258262890683,0.25881904510252074,False,False,False,True,low
t_travospublic_measure_1h.8027045,86,,6110080,2,20251104,600,1150,398,0,0,0,0,0,1172,392,0,0,0,0,0,3,202511040600,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,3112,2025-11-04 06:00:00,6,1,0,1.0,6.123233995736766e-17,True,False,False,False,high
t_travospublic_measure_1h.8027046,86,,6110090,2,20251104,600,1289,423,0,0,0,0,0,1465,413,0,0,0,0,0,3,202511040600,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3590,2025-11-04 06:00:00,6,1,0,1.0,6.123233995736766e-17,False,True,False,False,high
t_travospublic_measure_1h.8027047,86,,6110100,2,20251104,600,481,167,0,0,0,0,0,400,135,0,0,0,0,0,3,202511040600,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1183,2025-11-04 06:00:00,6,1,0,1.0,6.123233995736766e-17,False,False,True,False,medium
t_travospublic_measure_1h.8027087,86,,6110530,2,20251104,600,1117,238,0,0,0,0,0,630,230,0,0,0,0,0,3,202511040600,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,2215,2025-11-04 06:00:00,6,1,0,1.0,6.123233995736766e-17,False,False,False,True,high
t_travospublic_measure_1h.8028150,86,,6110080,2,20251104,700,1317,354,0,0,0,0,0,1673,384,0,0,0,0,0,3,202511040700,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,3728,2025-11-04 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,True,False,False,False,high
t_travospublic_measure_1h.8028151,86,,6110090,2,20251104,700,1452,296,0,0,0,0,0,1240,299,0,0,0,0,0,3,202511040700,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3287,2025-11-04 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,False,True,False,False,high
t_travospublic_measure_1h.8028152,86,,6110100,2,20251104,700,663,126,0,0,0,0,0,546,114,0,0,0,0,0,3,202511040700,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1449,2025-11-04 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,False,False,True,False,medium
t_travospublic_measure_1h.8028192,86,,6110530,2,20251104,700,1117,194,0,0,0,0,0,836,244,0,0,0,0,0,3,202511040700,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,2391,2025-11-04 07:00:00,7,1,0,0.9659258262890683,-0.25881904510252063,False,False,False,True,high
t_travospublic_measure_1h.8029256,86,,6110080,2,20251104,800,1156,365,0,0,0,0,0,1371,427,0,0,0,0,0,3,202511040800,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251104_clean.csv,3319,2025-11-04 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,True,False,False,False,high
t_travospublic_measure_1h.8029257,86,,6110090,2,20251104,800,1460,365,0,0,0,0,0,1210,376,0,0,0,0,0,3,202511040800,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251104_clean.csv,3411,2025-11-04 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,high
t_travospublic_measure_1h.8029258,86,,6110100,2,20251104,800,683,113,0,0,0,0,0,509,128,0,0,0,0,0,3,202511040800,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251104_clean.csv,1433,2025-11-04 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,medium
t_travospublic_measure_1h.8029298,86,,6110530,2,20251104,800,765,251,0,0,0,0,0,688,284,0,0,0,0,0,3,202511040800,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251104_clean.csv,1988,2025-11-04 08:00:00,8,1,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,medium
t_travospublic_measure_1h.8047146,86,,6110080,2,20251105,0,189,90,0,0,0,0,0,201,106,0,0,0,0,0,3,202511050000,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,586,2025-11-05 00:00:00,0,2,0,0.0,1.0,True,False,False,False,low
t_travospublic_measure_1h.8047147,86,,6110090,2,20251105,0,279,98,0,0,0,0,0,266,95,0,0,0,0,0,3,202511050000,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,738,2025-11-05 00:00:00,0,2,0,0.0,1.0,False,True,False,False,low
t_travospublic_measure_1h.8047148,86,,6110100,2,20251105,0,84,35,0,0,0,0,0,84,30,0,0,0,0,0,3,202511050000,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,233,2025-11-05 00:00:00,0,2,0,0.0,1.0,False,False,True,False,low
t_travospublic_measure_1h.8047188,86,,6110530,2,20251105,0,121,62,0,0,0,0,0,139,90,0,0,0,0,0,3,202511050000,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,412,2025-11-05 00:00:00,0,2,0,0.0,1.0,False,False,False,True,low
t_travospublic_measure_1h.8048255,86,,6110080,2,20251105,100,164,100,0,0,0,0,0,144,101,0,0,0,0,0,3,202511050100,MULTIPOINT ((135.744452476501 34.91099177877929)),t_travospublic_measure_1h_road3_20251105_clean.csv,509,2025-11-05 01:00:00,1,2,0,0.25881904510252074,0.9659258262890683,True,False,False,False,low
t_travospublic_measure_1h.8048256,86,,6110090,2,20251105,100,207,162,0,0,0,0,0,195,108,0,0,0,0,0,3,202511050100,MULTIPOINT ((135.649480819702 34.805311519271704)),t_travospublic_measure_1h_road3_20251105_clean.csv,672,2025-11-05 01:00:00,1,2,0,0.25881904510252074,0.9659258262890683,False,True,False,False,low
t_travospublic_measure_1h.8048257,86,,6110100,2,20251105,100,58,41,0,0,0,0,0,70,40,0,0,0,0,0,3,202511050100,MULTIPOINT ((135.720393061637 34.81945711253497)),t_travospublic_measure_1h_road3_20251105_clean.csv,209,2025-11-05 01:00:00,1,2,0,0.25881904510252074,0.9659258262890683,False,False,True,False,low
t_travospublic_measure_1h.8048297,86,,6110530,2,20251105,100,83,61,0,0,0,0,0,104,73,0,0,0,0,0,3,202511050100,MULTIPOINT ((135.684016942977 34.8925928963683)),t_travospublic_measure_1h_road3_20251105_clean.csv,321,2025-11-05 01:00:00,1,2,0,0.25881904510252074,0.9659258262890683,False,False,False,True,low
